geneSet,description,link,size,overlap,expect,enrichmentRatio,pValue,FDR,overlapId,userId,cancer,method,logFDR
GO:0004003,ATP-dependent DNA helicase activity,http://amigo.geneontology.org/amigo/term/GO:0004003,33,7,1.150974821,6.081801158,0.000115412,0.006001441,641;1663;4173;4175;4176;9401;83990,MCM7;MCM4;RECQL4;BRIP1;DDX11;BLM;MCM6,EndometrialCarcinoma,MF,2.22174447
GO:0003774,motor activity,http://amigo.geneontology.org/amigo/term/GO:0003774,96,12,3.348290389,3.583918539,0.000120087,0.006013254,1062;3832;3833;3835;5300;9126;9493;9585;9928;11004;81930;140465,KIFC1;KIF2C;KIF11;KIF23;KIF14;CENPE;KIF22;KIF20B;SMC3;MYL6B;KIF18A;PIN1,EndometrialCarcinoma,MF,2.22089047
GO:0031109,microtubule polymerization or depolymerization,http://amigo.geneontology.org/amigo/term/GO:0031109,85,11,3.088949926,3.561080711,0.000238558,0.006090238,3925;5300;7283;9793;9928;11004;26271;55835;81930;221150;348235,STMN1;KIF2C;SKA3;FBXO5;KIF14;TUBG1;SKA2;CKAP5;CENPJ;KIF18A;PIN1,EndometrialCarcinoma,pos,2.215365717
GO:0005684,U2-type spliceosomal complex,http://amigo.geneontology.org/amigo/term/GO:0005684,66,9,2.30038835,3.912382882,0.000439034,0.006131839,6628;6631;6632;6635;6637;23658;25804;27258;57819,LSM4;SNRPE;SNRPG;LSM2;LSM3;SNRPB;LSM5;SNRPC;SNRPD1,EndometrialCarcinoma,CC,2.212409267
GO:0006730,one-carbon metabolic process,http://amigo.geneontology.org/amigo/term/GO:0006730,17,5,0.617789985,8.093365253,0.000265472,0.006400817,1719;4522;6470;6472;7298,TYMS;DHFR;SHMT2;MTHFD1;SHMT1,EndometrialCarcinoma,pos,2.193764616
GO:0051539,"4 iron, 4 sulfur cluster binding",http://amigo.geneontology.org/amigo/term/GO:0051539,25,6,0.871950622,6.881123596,0.000174077,0.008405445,1663;1763;5422;5424;5558;83990,DNA2;BRIP1;DDX11;POLD1;POLA1;PRIM2,EndometrialCarcinoma,MF,2.075439288
GO:0009112,nucleobase metabolic process,http://amigo.geneontology.org/amigo/term/GO:0009112,28,6,1.017536446,5.896594684,0.000421449,0.00962678,3251;4522;6240;6470;7298;10606,TYMS;RRM1;PAICS;MTHFD1;HPRT1;SHMT1,EndometrialCarcinoma,pos,2.016518974
GO:0071013,catalytic step 2 spliceosome,http://amigo.geneontology.org/amigo/term/GO:0071013,71,9,2.474660194,3.63686296,0.000758187,0.010328177,3181;6628;6632;6635;6637;22913;27258;55110;57819,SNRPE;SNRPG;RALY;HNRNPA2B1;LSM2;LSM3;SNRPB;MAGOHB;SNRPD1,EndometrialCarcinoma,CC,1.985976348
GO:0000805,X chromosome,http://amigo.geneontology.org/amigo/term/GO:0000805,6,3,0.209126214,14.3454039,0.000776462,0.010328177,1017;3015;9555,H2AFZ;CDK2;H2AFY,EndometrialCarcinoma,CC,1.985976348
GO:0030893,meiotic cohesin complex,http://amigo.geneontology.org/amigo/term/GO:0030893,6,3,0.209126214,14.3454039,0.000776462,0.010328177,5885;8243;9126,SMC3;SMC1A;RAD21,EndometrialCarcinoma,CC,1.985976348
GO:0043073,germ cell nucleus,http://amigo.geneontology.org/amigo/term/GO:0043073,13,4,0.453106796,8.827940861,0.000808115,0.010581252,5901;6790;9319;11073,TRIP13;RAN;AURKA;TOPBP1,EndometrialCarcinoma,CC,1.975462963
GO:0090543,Flemming body,http://amigo.geneontology.org/amigo/term/GO:0090543,23,5,0.801650485,6.23713213,0.001001852,0.012916184,5901;9493;9928;29127;55165,CEP55;KIF23;KIF14;RACGAP1;RAN,EndometrialCarcinoma,CC,1.888865769
GO:0034719,SMN-Sm protein complex,http://amigo.geneontology.org/amigo/term/GO:0034719,14,4,0.487961165,8.197373657,0.001100472,0.013972655,6628;6632;6635;6637,SNRPE;SNRPG;SNRPB;SNRPD1,EndometrialCarcinoma,CC,1.854721071
GO:0034708,methyltransferase complex,http://amigo.geneontology.org/amigo/term/GO:0034708,91,10,3.171747573,3.152836022,0.001217343,0.015225873,2079;2146;5928;5931;6628;6632;6635;6637;23468;26147,PHF19;EZH2;CBX5;SNRPE;SNRPG;ERH;SNRPB;RBBP7;SNRPD1;RBBP4,EndometrialCarcinoma,CC,1.817417791
GO:0005828,kinetochore microtubule,http://amigo.geneontology.org/amigo/term/GO:0005828,7,3,0.243980583,12.29606049,0.001323755,0.016076912,1062;9735;81930,CENPE;KNTC1;KIF18A,EndometrialCarcinoma,CC,1.793797362
GO:0005683,U7 snRNP,http://amigo.geneontology.org/amigo/term/GO:0005683,7,3,0.243980583,12.29606049,0.001323755,0.016076912,6628;6635;6637,SNRPE;SNRPG;SNRPB,EndometrialCarcinoma,CC,1.793797362
GO:0032356,oxidized DNA binding,http://amigo.geneontology.org/amigo/term/GO:0032356,11,4,0.383658274,10.42594484,0.000395218,0.017414696,641;4436;7515;9401,RECQL4;BLM;MSH2;XRCC1,EndometrialCarcinoma,MF,1.759084105
GO:0000403,Y-form DNA binding,http://amigo.geneontology.org/amigo/term/GO:0000403,5,3,0.174390124,17.20280899,0.000399301,0.017414696,641;5932;56852,BLM;RBBP8;RAD18,EndometrialCarcinoma,MF,1.759084105
GO:0097100,supercoiled DNA binding,http://amigo.geneontology.org/amigo/term/GO:0097100,5,3,0.174390124,17.20280899,0.000399301,0.017414696,3146;3148;11168,HMGB2;HMGB1;PSIP1,EndometrialCarcinoma,MF,1.759084105
GO:0035098,ESC/E(Z) complex,http://amigo.geneontology.org/amigo/term/GO:0035098,15,4,0.522815534,7.65088208,0.00145972,0.017474938,2146;5928;5931;26147,PHF19;EZH2;RBBP7;RBBP4,EndometrialCarcinoma,CC,1.757584364
GO:0019692,deoxyribose phosphate metabolic process,http://amigo.geneontology.org/amigo/term/GO:0019692,22,5,0.799492922,6.253964059,0.000972597,0.020100331,1841;1854;4521;6470;7298,TYMS;DUT;DTYMK;NUDT1;SHMT1,EndometrialCarcinoma,pos,1.696796799
GO:0042558,pteridine-containing compound metabolic process,http://amigo.geneontology.org/amigo/term/GO:0042558,22,5,0.799492922,6.253964059,0.000972597,0.020100331,1719;4522;6470;6472;7298,TYMS;DHFR;SHMT2;MTHFD1;SHMT1,EndometrialCarcinoma,pos,1.696796799
GO:0005686,U2 snRNP,http://amigo.geneontology.org/amigo/term/GO:0005686,16,4,0.557669903,7.17270195,0.001893281,0.022035691,6628;6632;6635;6637,SNRPE;SNRPG;SNRPB;SNRPD1,EndometrialCarcinoma,CC,1.65687333
GO:0005682,U5 snRNP,http://amigo.geneontology.org/amigo/term/GO:0005682,16,4,0.557669903,7.17270195,0.001893281,0.022035691,6628;6632;6635;6637,SNRPE;SNRPG;SNRPB;SNRPD1,EndometrialCarcinoma,CC,1.65687333
GO:0032155,cell division site part,http://amigo.geneontology.org/amigo/term/GO:0032155,52,7,1.812427184,3.862224127,0.002040441,0.02275242,387;1894;10733;11113;29127;54443;55165,ANLN;CEP55;RACGAP1;CIT;ECT2;PLK4;RHOA,EndometrialCarcinoma,CC,1.642972397
GO:0070938,contractile ring,http://amigo.geneontology.org/amigo/term/GO:0070938,8,3,0.278834951,10.75905292,0.002063465,0.02275242,9055;9585;54443,ANLN;PRC1;KIF20B,EndometrialCarcinoma,CC,1.642972397
GO:0005652,nuclear lamina,http://amigo.geneontology.org/amigo/term/GO:0005652,8,3,0.278834951,10.75905292,0.002063465,0.02275242,4001;6839;84823,LMNB2;SUV39H1;LMNB1,EndometrialCarcinoma,CC,1.642972397
GO:0072687,meiotic spindle,http://amigo.geneontology.org/amigo/term/GO:0072687,8,3,0.278834951,10.75905292,0.002063465,0.02275242,6790;26271;259266,ASPM;FBXO5;AURKA,EndometrialCarcinoma,CC,1.642972397
GO:0070671,response to interleukin-12,http://amigo.geneontology.org/amigo/term/GO:0070671,46,7,1.671667019,4.187436805,0.001241357,0.024488582,1072;3181;4001;5478;5721;6175;6888,PPIA;LMNB1;PSME2;CFL1;HNRNPA2B1;RPLP0;TALDO1,EndometrialCarcinoma,pos,1.611036356
GO:0000930,gamma-tubulin complex,http://amigo.geneontology.org/amigo/term/GO:0000930,17,4,0.592524272,6.750778306,0.002408475,0.026211711,672;7283;9793;55835,BRCA1;TUBG1;CKAP5;CENPJ,EndometrialCarcinoma,CC,1.581504622
GO:0002200,somatic diversification of immune receptors,http://amigo.geneontology.org/amigo/term/GO:0002200,61,8,2.216775829,3.608844834,0.001535398,0.028972284,3146;3148;3978;4436;9156;10459;10721;79915,POLQ;EXO1;LIG1;ATAD5;HMGB2;HMGB1;MAD2L2;MSH2,EndometrialCarcinoma,pos,1.538017263
GO:0000405,bubble DNA binding,http://amigo.geneontology.org/amigo/term/GO:0000405,6,3,0.209268149,14.33567416,0.000777953,0.03093508,641;3146;9401,RECQL4;HMGB1;BLM,EndometrialCarcinoma,MF,1.509548754
GO:0016888,"endodeoxyribonuclease activity, producing 5'-phosphomonoesters",http://amigo.geneontology.org/amigo/term/GO:0016888,6,3,0.209268149,14.33567416,0.000777953,0.03093508,1763;2237;9156,FEN1;EXO1;DNA2,EndometrialCarcinoma,MF,1.509548754
GO:0035174,histone serine kinase activity,http://amigo.geneontology.org/amigo/term/GO:0035174,6,3,0.209268149,14.33567416,0.000777953,0.03093508,6790;7443;9212,AURKB;VRK1;AURKA,EndometrialCarcinoma,MF,1.509548754
GO:0000791,euchromatin,http://amigo.geneontology.org/amigo/term/GO:0000791,29,5,1.010776699,4.946691,0.002978566,0.031988581,3006;3007;3015;11335;29128,UHRF1;H2AFZ;HIST1H1D;HIST1H1C;CBX3,EndometrialCarcinoma,CC,1.49500502
GO:0043240,Fanconi anaemia nuclear complex,http://amigo.geneontology.org/amigo/term/GO:0043240,9,3,0.31368932,9.5636026,0.00301563,0.031988581,2187;2189;55120,FANCG;FANCB;FANCL,EndometrialCarcinoma,CC,1.49500502
GO:0051653,spindle localization,http://amigo.geneontology.org/amigo/term/GO:0051653,37,6,1.344601733,4.462287869,0.001974716,0.035709448,1058;9700;10403;29899;51203;259266,ASPM;NUSAP1;CENPA;NDC80;ESPL1;GPSM2,EndometrialCarcinoma,pos,1.447216863
GO:0032153,cell division site,http://amigo.geneontology.org/amigo/term/GO:0032153,57,7,1.986699029,3.523432537,0.003475986,0.036410954,387;1894;10733;11113;29127;54443;55165,ANLN;CEP55;RACGAP1;CIT;ECT2;PLK4;RHOA,EndometrialCarcinoma,CC,1.438767943
GO:0005839,proteasome core complex,http://amigo.geneontology.org/amigo/term/GO:0005839,19,4,0.66223301,6.040170063,0.003712238,0.038405627,5683;5690;5696;5698,PSMB9;PSMB8;PSMA2;PSMB2,EndometrialCarcinoma,CC,1.415605142
GO:0032154,cleavage furrow,http://amigo.geneontology.org/amigo/term/GO:0032154,44,6,1.533592233,3.912382882,0.003961183,0.040481356,387;1894;10733;11113;29127;55165,CEP55;RACGAP1;CIT;ECT2;PLK4;RHOA,EndometrialCarcinoma,CC,1.39274495
GO:0019774,"proteasome core complex, beta-subunit complex",http://amigo.geneontology.org/amigo/term/GO:0019774,10,3,0.348543689,8.60724234,0.004197492,0.042379499,5690;5696;5698,PSMB9;PSMB8;PSMB2,EndometrialCarcinoma,CC,1.372844185
GO:0000803,sex chromosome,http://amigo.geneontology.org/amigo/term/GO:0000803,20,4,0.697087379,5.73816156,0.004514521,0.04503772,1017;3015;9555;10733,PLK4;H2AFZ;CDK2;H2AFY,EndometrialCarcinoma,CC,1.346423607
GO:0016779,nucleotidyltransferase activity,http://amigo.geneontology.org/amigo/term/GO:0016779,92,10,3.208778289,3.116450904,0.001330507,0.051395596,5422;5424;5425;5427;5557;5558;10714;10721;23649;51728,POLQ;POLE2;POLD3;POLA2;POLD1;POLA1;PRIM2;POLR3K;PRIM1;POLD2,EndometrialCarcinoma,MF,1.289074097
GO:0000900,"translation repressor activity, mRNA regulatory element binding",http://amigo.geneontology.org/amigo/term/GO:0000900,8,3,0.279024199,10.75175562,0.002067362,0.077640919,1719;6470;7298,TYMS;DHFR;SHMT1,EndometrialCarcinoma,MF,1.109909333
GO:0004519,endonuclease activity,http://amigo.geneontology.org/amigo/term/GO:0004519,69,8,2.406583717,3.324214297,0.00264371,0.09576749,1763;2237;5889;5932;7515;9156;10248;146956,FEN1;EXO1;DNA2;EME1;RAD51C;RBBP8;POP7;XRCC1,EndometrialCarcinoma,MF,1.018781896
GO:0051536,iron-sulfur cluster binding,http://amigo.geneontology.org/amigo/term/GO:0051536,41,6,1.42999902,4.19580707,0.002762524,0.09576749,1663;1763;5422;5424;5558;83990,DNA2;BRIP1;DDX11;POLD1;POLA1;PRIM2,EndometrialCarcinoma,MF,1.018781896
GO:0051540,metal cluster binding,http://amigo.geneontology.org/amigo/term/GO:0051540,41,6,1.42999902,4.19580707,0.002762524,0.09576749,1663;1763;5422;5424;5558;83990,DNA2;BRIP1;DDX11;POLD1;POLA1;PRIM2,EndometrialCarcinoma,MF,1.018781896
GO:0008574,"ATP-dependent microtubule motor activity, plus-end-directed",http://amigo.geneontology.org/amigo/term/GO:0008574,18,4,0.627804448,6.371410737,0.003019545,0.097200597,3832;9585;9928;81930,KIF11;KIF14;KIF20B;KIF18A,EndometrialCarcinoma,MF,1.012331067
GO:0004298,threonine-type endopeptidase activity,http://amigo.geneontology.org/amigo/term/GO:0004298,18,4,0.627804448,6.371410737,0.003019545,0.097200597,5683;5690;5696;5698,PSMB9;PSMB8;PSMA2;PSMB2,EndometrialCarcinoma,MF,1.012331067
GO:0070003,threonine-type peptidase activity,http://amigo.geneontology.org/amigo/term/GO:0070003,18,4,0.627804448,6.371410737,0.003019545,0.097200597,5683;5690;5696;5698,PSMB9;PSMB8;PSMA2;PSMB2,EndometrialCarcinoma,MF,1.012331067
GO:0032404,mismatch repair complex binding,http://amigo.geneontology.org/amigo/term/GO:0032404,10,3,0.348780249,8.601404494,0.004205283,0.129216891,4436;5111;84515,PCNA;MSH2;MCM8,EndometrialCarcinoma,MF,0.888680714
GO:0032357,oxidized purine DNA binding,http://amigo.geneontology.org/amigo/term/GO:0032357,10,3,0.348780249,8.601404494,0.004205283,0.129216891,641;4436;9401,RECQL4;BLM;MSH2,EndometrialCarcinoma,MF,0.888680714
GO:0008026,ATP-dependent helicase activity,http://amigo.geneontology.org/amigo/term/GO:0008026,60,7,2.092681493,3.344990637,0.004661717,0.137013938,641;1663;4173;4175;4176;9401;83990,MCM7;MCM4;RECQL4;BRIP1;DDX11;BLM;MCM6,EndometrialCarcinoma,MF,0.863235253
GO:0070035,purine NTP-dependent helicase activity,http://amigo.geneontology.org/amigo/term/GO:0070035,60,7,2.092681493,3.344990637,0.004661717,0.137013938,641;1663;4173;4175;4176;9401;83990,MCM7;MCM4;RECQL4;BRIP1;DDX11;BLM;MCM6,EndometrialCarcinoma,MF,0.863235253
GO:0016893,"endonuclease activity, active with either ribo- or deoxyribonucleic acids and producing 5'-phosphomonoesters",http://amigo.geneontology.org/amigo/term/GO:0016893,22,4,0.767316547,5.212972421,0.006466949,0.182152403,1763;2237;9156;10248,FEN1;EXO1;DNA2;POP7,EndometrialCarcinoma,MF,0.739565095
GO:0000979,RNA polymerase II core promoter sequence-specific DNA binding,http://amigo.geneontology.org/amigo/term/GO:0000979,22,4,0.767316547,5.212972421,0.006466949,0.182152403,2146;3015;6772;9555,EZH2;H2AFZ;H2AFY;STAT1,EndometrialCarcinoma,MF,0.739565095
GO:0016742,"hydroxymethyl-, formyl- and related transferase activity",http://amigo.geneontology.org/amigo/term/GO:0016742,5,2,0.174390124,11.46853933,0.011311745,0.254905552,6470;6472,SHMT2;SHMT1,EndometrialCarcinoma,MF,0.593620705
GO:0009378,four-way junction helicase activity,http://amigo.geneontology.org/amigo/term/GO:0009378,5,2,0.174390124,11.46853933,0.011311745,0.254905552,641;9401,RECQL4;BLM,EndometrialCarcinoma,MF,0.593620705
GO:0036310,annealing helicase activity,http://amigo.geneontology.org/amigo/term/GO:0036310,5,2,0.174390124,11.46853933,0.011311745,0.254905552,641;9401,RECQL4;BLM,EndometrialCarcinoma,MF,0.593620705
GO:0019237,centromeric DNA binding,http://amigo.geneontology.org/amigo/term/GO:0019237,5,2,0.174390124,11.46853933,0.011311745,0.254905552,4436;11004,KIF2C;MSH2,EndometrialCarcinoma,MF,0.593620705
GO:0043515,kinetochore binding,http://amigo.geneontology.org/amigo/term/GO:0043515,5,2,0.174390124,11.46853933,0.011311745,0.254905552,1062;64946,CENPE;CENPH,EndometrialCarcinoma,MF,0.593620705
GO:0035184,histone threonine kinase activity,http://amigo.geneontology.org/amigo/term/GO:0035184,5,2,0.174390124,11.46853933,0.011311745,0.254905552,1111;7443,CHEK1;VRK1,EndometrialCarcinoma,MF,0.593620705
GO:0061676,importin-alpha family protein binding,http://amigo.geneontology.org/amigo/term/GO:0061676,5,2,0.174390124,11.46853933,0.011311745,0.254905552,5901;22974,TPX2;RAN,EndometrialCarcinoma,MF,0.593620705
GO:0016889,"endodeoxyribonuclease activity, producing 3'-phosphomonoesters",http://amigo.geneontology.org/amigo/term/GO:0016889,5,2,0.174390124,11.46853933,0.011311745,0.254905552,5889;146956,EME1;RAD51C,EndometrialCarcinoma,MF,0.593620705
GO:0036033,mediator complex binding,http://amigo.geneontology.org/amigo/term/GO:0036033,5,2,0.174390124,11.46853933,0.011311745,0.254905552,8243;9126,SMC3;SMC1A,EndometrialCarcinoma,MF,0.593620705
GO:1990446,U1 snRNP binding,http://amigo.geneontology.org/amigo/term/GO:1990446,5,2,0.174390124,11.46853933,0.011311745,0.254905552,6631;6632,SNRPC;SNRPD1,EndometrialCarcinoma,MF,0.593620705
GO:0004529,exodeoxyribonuclease activity,http://amigo.geneontology.org/amigo/term/GO:0004529,14,3,0.488292348,6.143860353,0.011500916,0.254905552,2237;5424;9156,FEN1;EXO1;POLD1,EndometrialCarcinoma,MF,0.593620705
GO:0016895,"exodeoxyribonuclease activity, producing 5'-phosphomonoesters",http://amigo.geneontology.org/amigo/term/GO:0016895,14,3,0.488292348,6.143860353,0.011500916,0.254905552,2237;5424;9156,FEN1;EXO1;POLD1,EndometrialCarcinoma,MF,0.593620705
GO:0008301,"DNA binding, bending",http://amigo.geneontology.org/amigo/term/GO:0008301,14,3,0.488292348,6.143860353,0.011500916,0.254905552,3146;3148;7153,TOP2A;HMGB2;HMGB1,EndometrialCarcinoma,MF,0.593620705
GO:1990841,promoter-specific chromatin binding,http://amigo.geneontology.org/amigo/term/GO:1990841,40,5,1.395120995,3.583918539,0.012112861,0.264138522,1786;2146;5933;6772;9555,EZH2;DNMT1;H2AFY;RBL1;STAT1,EndometrialCarcinoma,MF,0.578168256
GO:1990939,ATP-dependent microtubule motor activity,http://amigo.geneontology.org/amigo/term/GO:1990939,27,4,0.941706672,4.247607158,0.013534322,0.290450838,3832;9585;9928;81930,KIF11;KIF14;KIF20B;KIF18A,EndometrialCarcinoma,MF,0.536927366
GO:0051287,NAD binding,http://amigo.geneontology.org/amigo/term/GO:0051287,42,5,1.464877045,3.413255752,0.014800887,0.312668731,2597;3033;3418;26227;83666,HADH;PHGDH;GAPDH;IDH2;PARP9,EndometrialCarcinoma,MF,0.504915549
GO:0016741,"transferase activity, transferring one-carbon groups",http://amigo.geneontology.org/amigo/term/GO:0016741,93,8,3.243656314,2.466352543,0.015706168,0.315694686,1786;2146;6470;6472;6839;7298;23463;79723,TYMS;EZH2;SHMT2;DNMT1;SUV39H2;SUV39H1;ICMT;SHMT1,EndometrialCarcinoma,MF,0.500732729
GO:0016868,"intramolecular transferase activity, phosphotransferases",http://amigo.geneontology.org/amigo/term/GO:0016868,6,2,0.209268149,9.557116105,0.016578641,0.315694686,5223;5372,PGAM1;PMM1,EndometrialCarcinoma,MF,0.500732729
GO:0047429,nucleoside-triphosphate diphosphatase activity,http://amigo.geneontology.org/amigo/term/GO:0047429,6,2,0.209268149,9.557116105,0.016578641,0.315694686,1854;4521,DUT;NUDT1,EndometrialCarcinoma,MF,0.500732729
GO:0005542,folic acid binding,http://amigo.geneontology.org/amigo/term/GO:0005542,6,2,0.209268149,9.557116105,0.016578641,0.315694686,1719;7298,TYMS;DHFR,EndometrialCarcinoma,MF,0.500732729
GO:0000014,single-stranded DNA endodeoxyribonuclease activity,http://amigo.geneontology.org/amigo/term/GO:0000014,6,2,0.209268149,9.557116105,0.016578641,0.315694686,5932;7515,RBBP8;XRCC1,EndometrialCarcinoma,MF,0.500732729
GO:0035312,5'-3' exodeoxyribonuclease activity,http://amigo.geneontology.org/amigo/term/GO:0035312,6,2,0.209268149,9.557116105,0.016578641,0.315694686,2237;9156,FEN1;EXO1,EndometrialCarcinoma,MF,0.500732729
GO:1990226,histone methyltransferase binding,http://amigo.geneontology.org/amigo/term/GO:1990226,6,2,0.209268149,9.557116105,0.016578641,0.315694686,10951;11335,CBX3;CBX1,EndometrialCarcinoma,MF,0.500732729
GO:0051010,microtubule plus-end binding,http://amigo.geneontology.org/amigo/term/GO:0051010,17,3,0.592926423,5.059649703,0.019889409,0.363384881,9793;11004;81930,KIF2C;CKAP5;KIF18A,EndometrialCarcinoma,MF,0.439633146
GO:0070840,dynein complex binding,http://amigo.geneontology.org/amigo/term/GO:0070840,17,3,0.592926423,5.059649703,0.019889409,0.363384881,1063;9126;29899,CENPF;SMC3;GPSM2,EndometrialCarcinoma,MF,0.439633146
GO:0008327,methyl-CpG binding,http://amigo.geneontology.org/amigo/term/GO:0008327,17,3,0.592926423,5.059649703,0.019889409,0.363384881,1786;2079;29128,UHRF1;DNMT1;ERH,EndometrialCarcinoma,MF,0.439633146
GO:0032405,MutLalpha complex binding,http://amigo.geneontology.org/amigo/term/GO:0032405,7,2,0.244146174,8.191813804,0.022679587,0.38328502,4436;5111,PCNA;MSH2,EndometrialCarcinoma,MF,0.416478154
GO:0061575,cyclin-dependent protein serine/threonine kinase activator activity,http://amigo.geneontology.org/amigo/term/GO:0061575,7,2,0.244146174,8.191813804,0.022679587,0.38328502,891;1163,CKS1B;CCNB1,EndometrialCarcinoma,MF,0.416478154
GO:0032552,deoxyribonucleotide binding,http://amigo.geneontology.org/amigo/term/GO:0032552,7,2,0.244146174,8.191813804,0.022679587,0.38328502,1854;3008,DUT;HIST1H1E,EndometrialCarcinoma,MF,0.416478154
GO:0017070,U6 snRNA binding,http://amigo.geneontology.org/amigo/term/GO:0017070,7,2,0.244146174,8.191813804,0.022679587,0.38328502,25804;57819,LSM4;LSM2,EndometrialCarcinoma,MF,0.416478154
GO:0097677,STAT family protein binding,http://amigo.geneontology.org/amigo/term/GO:0097677,7,2,0.244146174,8.191813804,0.022679587,0.38328502,8345;83666,HIST1H2BH;PARP9,EndometrialCarcinoma,MF,0.416478154
GO:0070990,snRNP binding,http://amigo.geneontology.org/amigo/term/GO:0070990,7,2,0.244146174,8.191813804,0.022679587,0.38328502,6631;6632,SNRPC;SNRPD1,EndometrialCarcinoma,MF,0.416478154
GO:0003785,actin monomer binding,http://amigo.geneontology.org/amigo/term/GO:0003785,18,3,0.627804448,4.778558052,0.023263382,0.388297437,5216;9168;11151,PFN1;TMSB10;CORO1A,EndometrialCarcinoma,MF,0.410835476
GO:0016891,"endoribonuclease activity, producing 5'-phosphomonoesters",http://amigo.geneontology.org/amigo/term/GO:0016891,19,3,0.662682473,4.527054997,0.026927598,0.433406099,2237;9156;10248,FEN1;EXO1;POP7,EndometrialCarcinoma,MF,0.363104981
GO:0090079,"translation regulator activity, nucleic acid binding",http://amigo.geneontology.org/amigo/term/GO:0090079,19,3,0.662682473,4.527054997,0.026927598,0.433406099,1719;6470;7298,TYMS;DHFR;SHMT1,EndometrialCarcinoma,MF,0.363104981
GO:0030371,translation repressor activity,http://amigo.geneontology.org/amigo/term/GO:0030371,19,3,0.662682473,4.527054997,0.026927598,0.433406099,1719;6470;7298,TYMS;DHFR;SHMT1,EndometrialCarcinoma,MF,0.363104981
GO:0035064,methylated histone binding,http://amigo.geneontology.org/amigo/term/GO:0035064,50,5,1.743901244,2.867134831,0.029455047,0.439535965,23310;23468;26147;29128;54892,UHRF1;NCAPG2;PHF19;NCAPD3;CBX5,EndometrialCarcinoma,MF,0.357005583
GO:0140034,methylation-dependent protein binding,http://amigo.geneontology.org/amigo/term/GO:0140034,50,5,1.743901244,2.867134831,0.029455047,0.439535965,23310;23468;26147;29128;54892,UHRF1;NCAPG2;PHF19;NCAPD3;CBX5,EndometrialCarcinoma,MF,0.357005583
GO:0016832,aldehyde-lyase activity,http://amigo.geneontology.org/amigo/term/GO:0016832,8,2,0.279024199,7.167837079,0.029550329,0.439535965,6470;6472,SHMT2;SHMT1,EndometrialCarcinoma,MF,0.357005583
GO:0016725,"oxidoreductase activity, acting on CH or CH2 groups",http://amigo.geneontology.org/amigo/term/GO:0016725,8,2,0.279024199,7.167837079,0.029550329,0.439535965,6240;6241,RRM2;RRM1,EndometrialCarcinoma,MF,0.357005583
GO:1990825,sequence-specific mRNA binding,http://amigo.geneontology.org/amigo/term/GO:1990825,8,2,0.279024199,7.167837079,0.029550329,0.439535965,1719;7298,TYMS;DHFR,EndometrialCarcinoma,MF,0.357005583
GO:0032135,DNA insertion or deletion binding,http://amigo.geneontology.org/amigo/term/GO:0032135,8,2,0.279024199,7.167837079,0.029550329,0.439535965,4436;5111,PCNA;MSH2,EndometrialCarcinoma,MF,0.357005583
GO:0001046,core promoter sequence-specific DNA binding,http://amigo.geneontology.org/amigo/term/GO:0001046,34,4,1.185852846,3.373099802,0.029584151,0.439535965,2146;3015;6772;9555,EZH2;H2AFZ;H2AFY;STAT1,EndometrialCarcinoma,MF,0.357005583
